uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,reachID,eventID,waterTemp,dissolvedOxygen,specificConductance,samplerType,habitatType,subdominantHabitatType,initialFrequency,initialDutyCycle,initialVoltage,finalFrequency,finalDutyCycle,finalVoltage,efTime,settingsChanged,initialFrequency2,initialDutyCycle2,initialVoltage2,finalFrequency2,finalDutyCycle2,finalVoltage2,efTime2,settingsChanged2,netIntegrity,netSetTime,netEndTime,netDeploymentTime,netLength,netDepth,targetTaxaPresent,remarks,publicationDate,release
bf207544-c4c7-4ded-8053-682a50c22ae2,D05,CRAM,CRAM.AOS.riparian.point.03,2017-10-11T17:45:00Z,2017-10-11T18:00:00Z,1,CRAM.20171009.03,CRAM.20171011.03.1.gill,NA,NA,NA,gill net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2017-10-11T17:45:00Z,2017-10-11T18:45:00Z,1,NA,3.2,N,"specific conductance, water temperature, DO, and gill net end time not recorded",20231227T074512Z,RELEASE-2024
aff6c4ba-7b0a-4e09-b7fb-5a7b1da2fe78,D05,CRAM,CRAM.AOS.riparian.point.05,2017-10-11T18:05:00Z,2017-10-11T18:20:00Z,1,CRAM.20171009.05,CRAM.20171011.05.1.gill,NA,NA,NA,gill net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2017-10-11T18:05:00Z,2017-10-15T19:05:00Z,1,NA,2.4,N,"specific conductance, water temperature, DO, and gill net end time not recorded",20231227T074512Z,RELEASE-2024
632f2afa-d577-4198-8eda-4986ef464cbd,D05,CRAM,CRAM.AOS.riparian.point.10,2017-10-11T19:40:00Z,2017-10-12T18:06:00Z,1,CRAM.20171011.10,CRAM.20171011.10.1.fyke,NA,NA,NA,mini-fyke net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2017-10-11T19:40:00Z,2017-10-12T18:06:00Z,22.43,3.2,NA,Y,"Specific conductance, water temp, and DO not recorded.",20231227T074512Z,RELEASE-2024
a905a7af-22e4-4bc0-90e3-f4e906f66293,D05,CRAM,CRAM.AOS.riparian.point.10,2017-10-11T19:40:00Z,2017-10-12T18:06:00Z,1,CRAM.20171011.10,CRAM.20171011.10.1.fyke,NA,NA,NA,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2017-10-11T19:40:00Z,2017-10-12T18:06:00Z,22.43,3.2,NA,Y,NA,20231227T074512Z,RELEASE-2024
ca5a51bc-19ba-4242-ac07-a6589b03cc41,D05,CRAM,CRAM.AOS.riparian.point.09,2017-10-11T20:00:00Z,2017-10-12T17:02:00Z,1,CRAM.20171011.09,CRAM.20171011.09.1.fyke,NA,NA,NA,mini-fyke net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2017-10-11T20:00:00Z,2017-10-12T17:02:00Z,21.03,2.3,NA,Y,"Specific conductance, water temp, and DO not recorded. Holes discovered in net.",20231227T074512Z,RELEASE-2024
b741d146-02e3-4a58-8e86-728155168eb8,D05,CRAM,CRAM.AOS.riparian.point.09,2017-10-11T20:00:00Z,2017-10-12T17:02:00Z,1,CRAM.20171011.09,CRAM.20171011.09.1.fyke,NA,NA,NA,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<10% compromised,2017-10-11T20:00:00Z,2017-10-12T17:02:00Z,21.03,2.3,NA,Y,Holes discovered in net,20231227T074512Z,RELEASE-2024
ccfee3ee-ca2c-4e0f-8dec-0cfed531ff49,D05,CRAM,CRAM.AOS.riparian.point.10,2017-10-12T00:50:00Z,2017-10-12T01:22:00Z,1,CRAM.20171011.10,CRAM.20171011.10.1.e-fisher,14.7,NA,12.9,electrofisher,NA,NA,NA,NA,NA,NA,NA,NA,557,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,"DO, initial: frequency, initial: duty cycle, initial: voltage, final: frequency, final: duty cycle, final: voltage, and # of setting changes not recorded",20231227T074512Z,RELEASE-2024
aa4f82b4-7bcd-46af-bf6f-ebfadb9878b2,D05,CRAM,CRAM.AOS.riparian.point.10,2017-10-12T00:50:00Z,2017-10-12T03:22:00Z,1,CRAM.20171011.10,CRAM.20171011.10.1.e-fisher,14.7,12.9,NA,electrofisher,littoral,NA,30,50,700,30,50,700,557,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231227T074512Z,RELEASE-2024
d4dad05b-c0b0-459d-8246-7753388d8f87,D05,CRAM,CRAM.AOS.riparian.point.10,2017-10-12T02:20:00Z,2017-10-12T02:55:00Z,2,CRAM.20171011.10,CRAM.20171011.10.2.e-fisher,14.7,12.9,NA,electrofisher,littoral,NA,30,50,700,30,50,700,811,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231227T074512Z,RELEASE-2024
507985aa-5034-4e42-ba6c-fbc8dc7f5422,D05,CRAM,CRAM.AOS.riparian.point.10,2017-10-12T02:20:00Z,2017-10-12T02:55:00Z,2,CRAM.20171011.10,CRAM.20171011.10.2.e-fisher,NA,NA,NA,electrofisher,NA,NA,NA,NA,NA,NA,NA,NA,811,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,"DO, specific conductance, water temp, initial: frequency, initial: duty cycle, initial: voltage, final: frequency, final: duty cycle, final: voltage, and # of setting changes not recorded",20231227T074512Z,RELEASE-2024
7c0e767a-d31d-4222-86ad-f0da36f37d3f,D05,CRAM,CRAM.AOS.riparian.point.10,2017-10-12T03:30:00Z,2017-10-12T04:09:00Z,3,CRAM.20171011.10,CRAM.20171011.10.3.e-fisher,14,12,14,electrofisher,littoral,NA,30,50,700,30,50,700,940,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,Conductance approximate based on past data,20231227T074512Z,RELEASE-2024
c3911337-1edb-4fb1-9166-105c7d86029f,D05,CRAM,CRAM.AOS.riparian.point.10,2017-10-12T03:30:00Z,2017-10-12T04:09:00Z,3,CRAM.20171011.10,CRAM.20171011.10.3.e-fisher,NA,NA,NA,electrofisher,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,"DO, specific conductance, water temp, initial: frequency, initial: duty cycle, initial: voltage, final: frequency, final: duty cycle, final: voltage, and # of setting changes not recorded",20231227T074512Z,RELEASE-2024
abe4c997-cfa9-4609-b16c-a9f49f8abd88,D05,CRAM,CRAM.AOS.riparian.point.09,2017-10-12T04:50:00Z,2017-10-12T05:45:00Z,1,CRAM.20171011.09,CRAM.20171011.09.1.e-fisher,13,11.9,NA,electrofisher,littoral,NA,NA,NA,NA,NA,NA,NA,1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231227T074512Z,RELEASE-2024
36489820-9f3f-46f5-ba1c-1ccd1d72e6c2,D05,CRAM,CRAM.AOS.riparian.point.09,2017-10-12T04:50:00Z,2017-10-12T05:45:00Z,1,CRAM.20171011.09,CRAM.20171011.09.1.e-fisher,13,NA,11.9,electrofisher,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,"DO, initial: frequency, initial: duty cycle, initial: voltage, final: frequency, final: duty cycle, final: voltage, efTime, and # of setting changes not recorded",20231227T074512Z,RELEASE-2024
dc0e4989-cddc-445b-a591-fd9415008867,D05,CRAM,CRAM.AOS.riparian.point.06,2017-10-12T17:05:00Z,2017-10-12T18:10:00Z,1,CRAM.20171010.06,CRAM.20171012.06.1.gill,NA,NA,NA,gill net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2017-10-12T17:05:00Z,2017-10-12T18:10:00Z,1.08,NA,2.6,N,"Date, specific conductance, water temp, and DO not recorded",20231227T074512Z,RELEASE-2024
bdc0b338-4cba-49eb-9892-fbe799337a04,D05,CRAM,CRAM.AOS.riparian.point.07,2017-10-12T17:05:00Z,2017-10-12T18:10:00Z,1,CRAM.20171010.07,CRAM.20171012.07.1.gill,NA,NA,NA,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2017-10-12T17:05:00Z,2017-10-12T18:10:00Z,1.08,NA,2.7,N,NA,20231227T074512Z,RELEASE-2024
e8845bea-658e-4fcb-921d-975093fba450,D05,CRAM,CRAM.AOS.riparian.point.03,2017-10-12T17:06:00Z,2017-10-12T19:15:00Z,1,CRAM.20171009.03,CRAM.20171012.03.1.gill,NA,NA,NA,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2017-10-12T17:45:00Z,2017-10-12T19:15:00Z,1.5,NA,3.2,N,NA,20231227T074512Z,RELEASE-2024
f07c2d18-001f-4845-9375-994283a9b1db,D05,CRAM,CRAM.AOS.riparian.point.07,2017-10-12T17:15:00Z,2017-10-12T19:15:00Z,1,CRAM.20171010.07,CRAM.20171012.07.1.gill,NA,NA,NA,gill net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2017-10-12T17:15:00Z,2017-10-12T19:15:00Z,2,NA,7,N,"Date, specific conductance, water temp, and DO not recorded",20231227T074512Z,RELEASE-2024
e34411de-2ad7-43c7-9fac-ed0b35f6c488,D05,CRAM,CRAM.AOS.riparian.point.06,2017-10-12T17:15:00Z,2017-10-12T19:15:00Z,1,CRAM.20171010.06,CRAM.20171012.06.1.gill,NA,NA,NA,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2017-10-12T17:15:00Z,2017-10-12T19:15:00Z,2,NA,7,N,NA,20231227T074512Z,RELEASE-2024
13f6a3b4-4e71-47bc-b1e4-ad0f5c256ed7,D05,CRAM,CRAM.AOS.riparian.point.05,2017-10-12T18:05:00Z,2017-10-12T19:25:00Z,1,CRAM.20171009.05,CRAM.20171012.05.1.gill,NA,NA,NA,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2017-10-12T18:05:00Z,2017-10-12T19:25:00Z,1.33,NA,2.4,N,NA,20231227T074512Z,RELEASE-2024
d4dcac8b-da90-4b78-8c21-434adebbc149,D05,CRAM,CRAM.AOS.riparian.point.09,2017-10-12T18:20:00Z,2017-10-12T20:10:00Z,1,CRAM.20171011.09,CRAM.20171012.09.1.gill,NA,NA,NA,gill net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2017-10-12T18:20:00Z,2017-10-12T20:10:00Z,1.83,NA,7,Y,"specific conductance, water chemistry, DO, and gill net set depth not recorded",20231227T074512Z,RELEASE-2024
00802bf0-2d1b-4695-ba7f-475061ae90ba,D05,CRAM,CRAM.AOS.riparian.point.09,2017-10-12T18:20:00Z,2017-10-12T20:10:00Z,1,CRAM.20171011.09,CRAM.20171012.09.1.gill,NA,NA,NA,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2017-10-12T18:20:00Z,2017-10-12T20:10:00Z,1.83,NA,4,Y,Net depth approximate,20231227T074512Z,RELEASE-2024
983651fb-d42a-4c82-ac42-7bac5cd919b4,D05,CRAM,CRAM.AOS.riparian.point.10,2017-10-12T19:30:00Z,2017-10-12T20:45:00Z,1,CRAM.20171012.10,CRAM.20171012.10.1.gill,NA,NA,NA,gill net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2017-10-12T19:30:00Z,2017-10-12T20:45:00Z,1.25,NA,10,N,"specific conductance, water temp, and Do not recorded",20231227T074512Z,RELEASE-2024
27b4ea43-8b2c-4185-a45e-29abeabb8f32,D05,CRAM,CRAM.AOS.riparian.point.10,2017-10-12T19:30:00Z,2017-10-12T20:45:00Z,1,CRAM.20171011.10,CRAM.20171012.10.1.gill,NA,NA,NA,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2017-10-12T19:30:00Z,2017-10-12T20:45:00Z,1.25,NA,10,N,NA,20231227T074512Z,RELEASE-2024
a164ea4a-47a9-4df4-b89e-3989d45f140e,D05,CRAM,CRAM.AOS.riparian.point.03,2017-10-09T16:21:00Z,2017-12-23T04:31:00Z,2,CRAM.20171009.03,CRAM.20171009.03.2.e-fisher,NA,NA,NA,electrofisher,littoral,NA,30,50,700,30,50,700,741,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231227T033557Z,RELEASE-2024
1b36fa67-ca1e-4248-8af4-8c098321359a,D05,CRAM,CRAM.AOS.riparian.point.01,2018-05-29T18:08:00Z,2018-05-29T19:45:00Z,1,CRAM.20180529.01,CRAM.20180529.01.1.gill,20.3,12.6,13.1,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-05-29T18:09:00Z,2018-05-29T19:40:00Z,1.52,NA,9.6,N,NA,20231228T181158Z,RELEASE-2024
2b4bcedc-4c13-4c9a-b02e-7fc86dee70d3,D05,CRAM,CRAM.AOS.riparian.point.02,2018-05-29T18:48:00Z,2018-05-29T19:53:00Z,1,CRAM.20180529.02,CRAM.20180529.02.1.gill,9.7,5.1,13.7,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-05-29T18:49:00Z,2018-05-29T19:52:00Z,1.05,NA,3.6,N,NA,20231228T181158Z,RELEASE-2024
f4734820-d99d-4a08-9c70-dfade6ab8c72,D05,CRAM,CRAM.AOS.riparian.point.08,2018-05-29T19:43:00Z,2018-05-29T21:00:00Z,1,CRAM.20180529.08,CRAM.20180529.08.1.gill,22.6,10.8,13.3,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-05-29T19:44:00Z,2018-05-29T20:44:00Z,1,NA,6.7,Y,7.7 ft depth 2,20231228T181158Z,RELEASE-2024
9533cc17-fb45-456c-8ead-f1d5ab8dff03,D05,CRAM,CRAM.AOS.riparian.point.01,2018-05-30T00:27:00Z,2018-05-30T18:50:00Z,1,CRAM.20180529.01,CRAM.20180529.01.1.fyke,NA,NA,NA,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-05-30T00:27:00Z,2018-05-30T17:33:00Z,17.1,4.4,NA,Y,NA,20231228T181158Z,RELEASE-2024
c536c632-5be5-4e5a-9878-909cfadabc48,D05,CRAM,CRAM.AOS.riparian.point.02,2018-05-30T00:47:00Z,2018-05-30T20:11:00Z,1,CRAM.20180529.02,CRAM.20180529.02.1.fyke,NA,NA,NA,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-05-30T00:47:00Z,2018-05-30T19:10:00Z,18.38,7.6,NA,Y,NA,20231228T181158Z,RELEASE-2024
00800f7b-1d40-4992-ae76-a9b8e88ae9b1,D05,CRAM,CRAM.AOS.riparian.point.08,2018-05-30T02:05:00Z,2018-05-30T02:13:00Z,1,CRAM.20180529.08,CRAM.20180529.08.1.e-fisher,24.9,7.2,12.8,electrofisher,littoral,NA,45,20,500,45,20,500,343,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T181158Z,RELEASE-2024
c104b015-9c6a-473f-8698-bcd2a6f32a07,D05,CRAM,CRAM.AOS.riparian.point.02,2018-05-30T03:33:00Z,2018-05-30T03:46:00Z,1,CRAM.20180529.02,CRAM.20180529.02.1.e-fisher,24.9,4.9,13.2,electrofisher,littoral,NA,45,20,500,45,20,500,418,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T181158Z,RELEASE-2024
b42037f5-36bc-4d31-81fd-a99f1d8409fc,D05,CRAM,CRAM.AOS.riparian.point.01,2018-05-30T04:38:00Z,2018-05-30T04:54:00Z,1,CRAM.20180529.01,CRAM.20180529.01.1.e-fisher,24.1,6,13.8,electrofisher,littoral,NA,45,20,500,45,20,500,483,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T181158Z,RELEASE-2024
e821fc89-c579-4fa1-9290-9aa6c2215b27,D05,CRAM,CRAM.AOS.riparian.point.10,2018-05-30T20:30:00Z,2018-05-30T21:46:00Z,1,CRAM.20180530.10,CRAM.20180530.10.1.gill,NA,NA,NA,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-05-30T20:45:00Z,2018-05-30T21:46:00Z,1.02,NA,3.9,N,NA,20231228T181158Z,RELEASE-2024
59c79300-7dfa-4952-adc8-e8774796bdc2,D05,CRAM,CRAM.AOS.riparian.point.08,2018-05-31T00:36:00Z,2018-05-31T18:44:00Z,1,CRAM.20180529.08,CRAM.20180530.08.1.fyke,NA,NA,NA,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-05-31T00:36:00Z,2018-05-31T17:25:00Z,16.82,2.5,NA,Y,NA,20231228T181158Z,RELEASE-2024
cdba9543-c217-4580-a35f-35901ddf1596,D05,CRAM,CRAM.AOS.riparian.point.10,2018-05-31T00:57:00Z,2018-05-31T19:52:00Z,1,CRAM.20180530.10,CRAM.20180530.10.1.fyke,NA,NA,NA,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-05-31T00:57:00Z,2018-05-31T19:02:00Z,18.08,2.6,NA,Y,VoucherF,20231228T181158Z,RELEASE-2024
e62bbc95-f859-4ca0-8dfe-a9d35b4255e6,D05,CRAM,CRAM.AOS.riparian.point.10,2018-05-31T01:30:00Z,2018-05-31T01:50:00Z,1,CRAM.20180530.10,CRAM.20180530.10.1.e-fisher,23.8,5.5,12.9,electrofisher,littoral,NA,40,20,500,40,20,500,1050,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T181158Z,RELEASE-2024
87bb48e5-4690-4e53-bc89-465ffeb1aedb,D05,CRAM,CRAM.AOS.riparian.point.10,2018-05-31T02:20:00Z,2018-05-31T02:30:00Z,2,CRAM.20180530.10,CRAM.20180530.10.2.e-fisher,23.2,5.5,13.8,electrofisher,littoral,NA,40,20,500,40,20,500,391,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T181158Z,RELEASE-2024
3585f73d-a7f3-43f4-b9ee-a957a49193db,D05,CRAM,CRAM.AOS.riparian.point.10,2018-05-31T03:03:00Z,2018-05-31T03:15:00Z,3,CRAM.20180530.10,CRAM.20180530.10.3.e-fisher,23.5,5,13.5,electrofisher,littoral,NA,40,20,500,40,20,500,394,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T181158Z,RELEASE-2024
07bae668-e3b4-4b31-b715-f8857af0a60a,D05,CRAM,CRAM.AOS.riparian.point.06,2018-06-01T00:34:00Z,2018-06-01T19:30:00Z,1,CRAM.20180531.06,CRAM.20180531.06.1.fyke,NA,NA,NA,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-06-01T00:34:00Z,2018-06-01T19:01:00Z,18.45,3.7,NA,Y,NA,20231228T180305Z,RELEASE-2024
62a33808-d772-470f-ba7d-98b8982736e0,D05,CRAM,CRAM.AOS.riparian.point.06,2018-06-01T18:49:00Z,2018-06-01T20:15:00Z,1,CRAM.20180531.06,CRAM.20180601.06.1.gill,NA,NA,NA,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-06-01T18:57:00Z,2018-06-01T20:08:00Z,1.18,NA,3.1,N,8.2 ft depth 2,20231228T180305Z,RELEASE-2024
9df19b4d-e041-4beb-bad1-bf178a7c5ab2,D05,CRAM,CRAM.AOS.riparian.point.06,2018-06-02T01:50:00Z,2018-06-02T02:05:00Z,1,CRAM.20180531.06,CRAM.20180601.06.1.e-fisher,21.1,8.9,12.4,electrofisher,littoral,NA,40,20,500,40,20,500,532,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T180305Z,RELEASE-2024
706eeb78-b59e-400b-b3f4-19ffae8a6b98,D05,CRAM,CRAM.AOS.riparian.point.06,2018-06-02T02:59:00Z,2018-06-02T03:13:00Z,2,CRAM.20180531.06,CRAM.20180601.06.2.e-fisher,21,8,12,electrofisher,littoral,NA,40,20,500,40,20,500,465,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T180305Z,RELEASE-2024
45140340-dda8-4f0b-a9bb-3c6241849e4b,D05,CRAM,CRAM.AOS.riparian.point.06,2018-06-02T03:43:00Z,2018-06-02T03:54:00Z,3,CRAM.20180531.06,CRAM.20180601.06.3.e-fisher,21,8,12,electrofisher,littoral,NA,40,20,500,40,20,500,406,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T180305Z,RELEASE-2024
ecea6258-fdb9-4337-8c3e-ee1898cb0965,D05,CRAM,CRAM.AOS.riparian.point.01,2018-10-08T23:13:00Z,2018-10-09T16:22:00Z,1,CRAM.20181008.01,CRAM.20181008.01.1.fyke,11.5,11.3,20.4,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-10-08T23:14:00Z,2018-10-09T16:10:00Z,16.93,7.4,NA,Y,NA,20231228T194153Z,RELEASE-2024
843a6a3f-83b7-4d5e-a5f2-fa7493250cc8,D05,CRAM,CRAM.AOS.riparian.point.02,2018-10-08T23:23:00Z,2018-10-09T17:02:00Z,1,CRAM.20181008.02,CRAM.20181008.02.1.fyke,11.5,9.9,10.6,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-10-08T23:25:00Z,2018-10-09T16:45:00Z,17.33,3.7,NA,Y,NA,20231228T194153Z,RELEASE-2024
d9a20c34-21f3-4c8f-9cb8-3dab1ba2f993,D05,CRAM,CRAM.AOS.riparian.point.02,2018-10-09T00:10:00Z,2018-10-09T00:19:00Z,1,CRAM.20181008.02,CRAM.20181008.02.1.e-fisher,11.5,11.8,10.8,electrofisher,littoral,NA,45,20,450,45,20,450,364,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,20231228T194153Z,RELEASE-2024
0af032b0-f306-4ccd-8b13-ca76fd865275,D05,CRAM,CRAM.AOS.riparian.point.01,2018-10-09T00:37:00Z,2018-10-09T00:46:00Z,1,CRAM.20181008.01,CRAM.20181008.01.1.e-fisher,11.4,10.3,10.9,electrofisher,littoral,NA,45,20,500,45,20,500,400,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,20231228T194153Z,RELEASE-2024
8abad21a-c3bc-467c-bc50-52df863ada26,D05,CRAM,CRAM.AOS.riparian.point.08,2018-10-09T01:24:00Z,2018-10-09T01:35:00Z,1,CRAM.20181008.08,CRAM.20181008.08.1.e-fisher,11.2,10.8,11,electrofisher,littoral,NA,45,20,500,45,20,500,298,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,20231228T194153Z,RELEASE-2024
aeb680c1-0731-4d4f-80c7-5cbb5bc3ebcf,D05,CRAM,CRAM.AOS.riparian.point.06,2018-10-09T23:05:00Z,2018-10-10T18:24:00Z,1,CRAM.20181008.06,CRAM.20181009.06.1.fyke,10.8,10.8,10.5,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-10-09T23:07:00Z,2018-10-10T18:14:00Z,19.12,2.7,NA,Y,NA,20231228T194153Z,RELEASE-2024
ecd60157-219b-48d8-b885-4da27e2a444f,D05,CRAM,CRAM.AOS.riparian.point.03,2018-10-09T23:23:00Z,2018-10-10T17:22:00Z,1,CRAM.20181008.03,CRAM.20181009.03.1.fyke,11,9.3,10.9,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<10% compromised,2018-10-09T23:26:00Z,2018-10-10T17:01:00Z,17.58,6.4,NA,Y,NA,20231228T194153Z,RELEASE-2024
baf9d3f8-02e6-49aa-a46b-854414b06f08,D05,CRAM,CRAM.AOS.riparian.point.01,2018-10-10T16:41:00Z,2018-10-10T17:55:00Z,1,CRAM.20181008.01,CRAM.20181010.01.1.gill,10.6,11.3,10.5,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-10-10T16:41:00Z,2018-10-10T17:49:00Z,1.13,NA,8.3,N,NA,20231228T194153Z,RELEASE-2024
272f79e6-9902-4030-beef-51b432935125,D05,CRAM,CRAM.AOS.riparian.point.02,2018-10-10T16:48:00Z,2018-10-10T18:03:00Z,1,CRAM.20181008.02,CRAM.20181010.02.1.gill,10.6,9.8,10.5,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2018-10-10T16:52:00Z,2018-10-10T17:59:00Z,1.12,NA,5.6,N,NA,20231228T194153Z,RELEASE-2024
ff117fd5-714a-44ea-b3ac-cb2fe1d47c0c,D05,CRAM,CRAM.AOS.riparian.point.08,2018-10-10T23:25:00Z,2018-10-11T18:30:00Z,1,CRAM.20181008.08,CRAM.20181010.08.1.fyke,9.8,9.8,10.8,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,>10% compromised,2018-10-10T23:27:00Z,2018-10-11T17:45:00Z,18.3,2.5,NA,Y,NA,20231228T194153Z,RELEASE-2024
58b086d4-d180-4320-b373-dcc0f2d24aca,D05,CRAM,CRAM.AOS.riparian.point.10,2018-10-11T00:10:00Z,2018-10-11T21:03:00Z,1,CRAM.20181008.10,CRAM.20181010.10.1.fyke,10.5,9,87.2,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<10% compromised,2018-10-10T23:50:00Z,2018-10-11T19:41:00Z,19.85,2.5,NA,Y,NA,20231228T194153Z,RELEASE-2024
